timestamp,energy_consumption,city,building_id,floor,power_factor,voltage,current,power_consumption,energy_cost,energy_source,energy_provider,energy_usage_category,energy_savings
5/15/2020,979.93,Chennai,712,10,0.37,137.3,3.58,748.67,183.18,solar panels,Thoughtstorm,transportation,87.8
01-03-2023,715.2,Mumbai,713,7,0.47,155.6,2.52,127.73,703,natural gas,Zoombox,residential,56.7
02-09-2024,197.6,Kolkata,714,2,0.6,103.2,7.14,647.9,308.39,wind mill,Mydo,governmental,36.5
1/17/2022,729.47,Chennai,715,5,0.84,217.3,6.61,723.32,84.9,natural gas,Janyx,industrial,78.6
12-05-2023,34.36,Delhi,716,5,0.59,227,5.04,324.22,289.94,wind mill,Kayveo,transportation,47.1
3/13/2022,399.43,Mumbai,717,9,0.24,159.4,5.36,803.1,140.5,wind mill,Eare,commercial,2.3
10/20/2023,483.79,Mumbai,718,2,0.8,113.5,6.93,257.14,703.65,wind mill,Shuffledrive,industrial,18.9
6/16/2021,219.13,Mumbai,719,7,0.31,213.6,0.72,226.53,967.57,solar panels,Voonder,governmental,50.7
1/16/2024,413.18,Bangalore,720,7,0.96,144.5,1.53,974.96,128.38,wind mill,Devbug,industrial,43.9
04-05-2022,931.27,Mumbai,721,5,0.96,227.3,4.29,322.28,387.01,nuclear,Skajo,commercial,81.5
07-08-2021,118.28,Chennai,722,10,0.99,220.1,1.17,923.42,293.58,biomass,Babbleblab,residential,97.5
12/28/2021,299.75,Kolkata,723,10,0.98,143.6,6.58,784.04,821.55,solar panels,Quinu,residential,90.9
10/15/2023,962.44,Mumbai,724,3,0.41,172.9,9.69,276.85,838.5,wind mill,Realcube,industrial,57.9
03-04-2023,503.58,Delhi,725,1,0.98,104,6.67,759.3,717.5,nuclear,Tagchat,residential,3.2
07-12-2023,458.62,Delhi,726,6,0.81,169.8,6.41,937.03,703.7,biomass,Skyba,commercial,78.4
06-09-2020,984.59,Mumbai,727,5,0.16,152.9,9.5,910.98,7.9,biomass,Yambee,industrial,1.9
1/19/2022,773.11,Kolkata,728,4,0.89,226.2,9,305.77,773.68,solar panels,Twitterworks,industrial,30.3
8/29/2023,181.09,Bangalore,729,8,0.39,106.8,5.94,72.33,168.79,solar panels,Gabspot,commercial,19.5
09-03-2023,113.38,Chennai,730,1,0.98,162,3.11,626.89,216.93,natural gas,Photobug,industrial,58.3
8/30/2024,481.73,Kolkata,731,4,0.71,197.3,7.12,484.99,71.14,biomass,Jamia,residential,3.7
12/28/2023,304.15,Chennai,732,6,0.77,216.1,4.68,82.73,668.81,biomass,Pixonyx,industrial,4.8
11/21/2021,803.62,Bangalore,733,6,0.92,136.3,3.04,133.46,913.26,natural gas,Aibox,governmental,8.9
12/24/2022,551.06,Delhi,734,2,0.57,145.8,1.25,384.21,699.33,wind mill,Oyoyo,commercial,19.6
02-09-2023,598.18,Mumbai,735,1,0.55,180.7,3.33,345.7,656.17,solar panels,Pixope,commercial,60.6
01-09-2020,514.32,Bangalore,736,7,0.53,143.6,7.24,549.29,90.84,solar panels,Gigazoom,governmental,85.8
12/13/2023,952.57,Bangalore,737,6,1,235.1,0.5,842.24,357.22,solar panels,Realfire,transportation,46
5/18/2022,215.7,Bangalore,738,8,0.33,216.7,5.65,667.56,665.01,wind mill,Kare,industrial,83
03-09-2022,456.95,Delhi,739,3,0.35,193.5,6.73,147.18,924.96,natural gas,Dynabox,residential,58.9
07-12-2022,333.62,Bangalore,740,9,0.29,183.3,9.81,614.1,461.98,wind mill,Tagchat,commercial,14
06-02-2024,858.32,Mumbai,741,6,0.63,210.7,7.99,862.76,204.33,nuclear,Realpoint,industrial,37.4
11/25/2020,245.3,Delhi,742,5,0.33,139.6,5.93,402.64,732.09,natural gas,Gabvine,industrial,99.1
9/24/2023,965.28,Kolkata,743,1,0.05,229.3,0.57,341.27,448.49,natural gas,Oozz,commercial,77.9
06-10-2020,99.41,Bangalore,744,4,0.58,170,0.89,122.61,715.3,biomass,Gigazoom,industrial,64.3
11-11-2024,411.21,Bangalore,745,4,0.95,150.1,4.86,70.2,156.7,wind mill,Dynabox,governmental,69.7
12/20/2022,171.11,Bangalore,746,10,0.99,223.4,3.3,367.04,586.37,natural gas,Flipopia,transportation,21.2
11-08-2021,103.14,Chennai,747,2,0.62,180.7,0.3,514.79,109.84,nuclear,Pixope,governmental,94.5
9/17/2023,681.34,Kolkata,748,2,0.44,195.6,2.5,791.23,697.46,nuclear,Ooba,commercial,4.7
11-06-2022,362.59,Bangalore,749,7,0.23,229.6,6.56,377.89,344.18,wind mill,Gigabox,transportation,65
06-06-2022,713.19,Chennai,750,7,0.44,207.8,3.01,722.63,60.5,biomass,Pixope,residential,59.8
11/15/2020,345.7,Bangalore,751,2,0.82,205.9,9.34,255.18,322.6,nuclear,Rhynyx,transportation,69.2
05-09-2020,516.68,Mumbai,752,2,0.31,119.8,5.43,183.8,223.03,natural gas,Cogidoo,residential,5.4
10-05-2023,92.05,Mumbai,753,10,0.13,184.1,2.29,11.17,54.6,wind mill,Feedmix,industrial,43.3
10-04-2023,648.59,Kolkata,754,10,0.08,211.4,1.31,154.51,48.77,wind mill,Kwinu,transportation,42.5
12-11-2024,0.74,Kolkata,755,2,0.06,163.9,2.22,801.69,324.15,wind mill,Layo,industrial,40.1
12/25/2022,444.97,Delhi,756,1,0.52,189.3,9.37,989.39,160.09,wind mill,Babbleblab,commercial,14.5
08-05-2024,815.62,Delhi,757,6,0.03,144.2,0.74,604.61,516.81,solar panels,Topicware,transportation,18.8
1/13/2022,109.27,Chennai,758,3,0.56,151.5,4.05,881.19,520.84,solar panels,Yakijo,residential,91.5
1/14/2020,282.88,Bangalore,759,5,0.11,139,5.1,298.58,820.4,natural gas,Gigashots,industrial,64.2
11-04-2021,314.44,Kolkata,760,2,0.36,169.7,6.09,871.39,149.76,biomass,Abatz,transportation,55.8
4/28/2024,580.31,Delhi,761,3,0.54,109.8,4.64,736.4,120.94,natural gas,Youspan,transportation,17.8
6/30/2022,173.15,Mumbai,762,1,0.96,155.5,4.08,722.13,695.2,biomass,Yakijo,industrial,54
2/15/2020,433.55,Chennai,763,6,0.09,155.7,1.18,229.71,867.13,nuclear,Thoughtmix,residential,12.1
10/23/2021,474.07,Bangalore,764,6,0.44,153.9,9.37,134.47,386.21,natural gas,Tagopia,transportation,39.8
5/26/2021,858.1,Delhi,765,6,0.31,232.1,0.43,507.53,380.83,solar panels,Mudo,residential,65
10/21/2022,84.26,Delhi,766,8,0.01,178,9.08,458.26,664.59,biomass,Gabcube,governmental,49.4
06-12-2022,280.35,Mumbai,767,2,0.31,191.9,2.17,490.51,538.91,wind mill,Bluezoom,commercial,7.8
07-10-2024,907.34,Mumbai,768,6,0.89,161.3,7.19,973.88,267.79,biomass,Miboo,transportation,75.8
11/29/2022,110.67,Bangalore,769,3,0.2,182.5,9.65,897.25,870.61,natural gas,Yadel,industrial,87.7
05-04-2024,118.67,Kolkata,770,7,0.98,228.6,8.24,582.28,936.65,biomass,Ooba,transportation,48.2
12-04-2024,191.17,Delhi,771,9,0.8,119.6,3.5,323.75,403.98,solar panels,Skyble,residential,0.7
2/23/2024,255.21,Chennai,772,10,0.2,172.9,5.56,459.52,144.5,wind mill,Babblestorm,commercial,50.7
3/17/2021,3.28,Chennai,773,10,0.09,158.1,1.43,386.85,514.12,natural gas,Muxo,commercial,49.9
09-05-2021,631.68,Chennai,774,9,0.68,222.7,9.65,49.52,882.47,biomass,Dynabox,governmental,63
4/20/2020,360.97,Bangalore,775,9,0.3,203.5,4.95,216.76,225.33,natural gas,Ntag,industrial,80.9
10/23/2020,922.6,Mumbai,776,4,0.67,197.4,0.81,600.88,129.32,wind mill,Cogibox,governmental,66
12/21/2021,261.54,Chennai,777,3,0.41,164.4,0.02,555.47,792.19,biomass,Youspan,residential,96.9
5/24/2022,390.04,Kolkata,778,6,0.46,182.2,9.45,155.45,301.72,wind mill,Photofeed,governmental,20.7
7/16/2023,736.02,Delhi,779,3,0.93,231.8,5.22,68.42,729.7,nuclear,Jetwire,commercial,0.2
3/19/2022,626.82,Chennai,780,6,0.72,183.4,5.45,327,349.77,wind mill,Browsetype,industrial,7.3
06-04-2023,679.71,Kolkata,781,3,0.81,233.2,9.84,62,429.07,solar panels,Meevee,industrial,16.5
3/25/2023,550.16,Kolkata,782,7,0.12,102.5,1.33,291.47,154.32,nuclear,Dabshots,industrial,24.3
9/23/2022,640.86,Delhi,783,3,0.92,102.8,8.5,773.95,470.87,solar panels,Realblab,governmental,34.5
11/30/2020,837.25,Kolkata,784,10,0.2,160.6,8.49,601.38,432.41,wind mill,Wikizz,residential,50.2
8/22/2020,11.62,Bangalore,785,7,0.5,107.5,1.79,616.53,146.39,solar panels,Reallinks,industrial,73.9
10/17/2021,150.47,Mumbai,786,3,0.21,174.5,4.01,698.12,675.78,biomass,Yambee,commercial,6.2
11-06-2021,575.68,Kolkata,787,9,0.78,119.3,6.27,222.18,410.9,biomass,Brightdog,industrial,13.6
7/27/2024,273.14,Mumbai,788,9,0.96,218.7,0.62,124.2,271.06,solar panels,Shuffletag,commercial,74.8
9/20/2024,183.92,Bangalore,789,2,0.96,173.8,3.98,437.46,487.34,wind mill,Tazz,transportation,95.9
12/28/2021,178.7,Delhi,790,5,0.1,167.2,9.15,360.46,591.6,biomass,Trilith,governmental,36.8
8/20/2024,757.83,Delhi,791,7,0.24,187.9,3.52,745.57,983.93,biomass,Flashdog,industrial,34.1
7/17/2021,77.36,Bangalore,792,10,0.39,116.9,1.55,260.34,478.64,wind mill,Thoughtworks,commercial,19.9
11/19/2023,812.27,Kolkata,793,3,0.57,235.1,2.61,728.23,571.2,biomass,Quimba,governmental,33
10/14/2022,281.95,Delhi,794,3,0.17,101.5,1.52,953.36,192.73,biomass,Meembee,residential,84.1
8/13/2023,902.73,Mumbai,795,3,0.03,169.8,6.34,184.64,6.96,natural gas,Edgeblab,residential,5.4
4/25/2023,702.6,Mumbai,796,3,0.42,110.4,4.75,575.69,33.82,nuclear,Gigashots,governmental,97.4
08-06-2023,140.3,Kolkata,797,3,0.4,222.7,7.02,759.03,637.82,biomass,Zava,commercial,20.4
06-04-2021,788.29,Chennai,798,3,0.16,127.1,1.99,873.11,353.99,nuclear,Meemm,commercial,20.9
10-08-2022,114.57,Bangalore,799,2,0.96,177.8,6.19,798.9,665.48,wind mill,Babbleblab,industrial,20.1
01-12-2023,997.27,Mumbai,800,7,0.87,206.5,5.39,930.76,819.41,nuclear,Shuffletag,governmental,40.9
10-05-2021,489.39,Delhi,801,5,0.22,121.4,4.5,429.5,719.3,natural gas,Eazzy,industrial,11.8
08-11-2024,979.89,Delhi,802,6,0.57,120.7,6.69,123.47,550.56,solar panels,Yodel,residential,41.8
2/16/2021,541.36,Mumbai,803,2,0.95,208.6,5.26,600.8,742.78,nuclear,Bluezoom,industrial,89.3
7/29/2021,458.8,Bangalore,804,10,0.1,137.8,0.79,864.75,793.99,biomass,Youspan,residential,37
10/22/2022,323.68,Mumbai,805,3,0.76,146.1,5.48,39.31,355.01,nuclear,Mydo,governmental,56.4
08-12-2021,535.1,Chennai,806,3,0.09,177.9,2.83,540.15,93.43,biomass,Cogilith,governmental,52.3
9/28/2022,909.64,Bangalore,807,5,0.24,156.1,4.85,351.41,727.22,biomass,Edgeify,industrial,49.4
06-02-2022,220.08,Mumbai,808,8,0.42,103.6,8.36,314.28,163.68,solar panels,Feedspan,commercial,74.7
04-10-2023,824.92,Delhi,809,10,0.6,116.9,0.73,912.61,556.53,biomass,Rhynoodle,residential,9.3
11/14/2023,906.61,Mumbai,810,3,0.48,201,5.58,105.36,977.13,natural gas,Rooxo,industrial,95.3
04-02-2022,198.9,Chennai,811,4,0.09,131.7,6.5,739.08,478.78,wind mill,Devcast,residential,82.3
4/14/2022,712.18,Chennai,812,3,0.68,110.2,9.76,225.93,91.01,solar panels,Devcast,residential,15
1/25/2024,89.94,Mumbai,813,1,0.49,114.6,7.77,550.93,213.92,nuclear,Gabcube,commercial,3.8
11/28/2022,945.47,Bangalore,814,4,0.91,168.4,9.51,447.6,821.16,wind mill,Thoughtbridge,commercial,3.2
07-09-2024,682.34,Mumbai,815,2,0.12,174.8,8.83,326.28,606.72,natural gas,Blogpad,transportation,52.8
10/27/2023,726.54,Chennai,816,3,0.17,202,6.89,935.23,28.16,nuclear,Reallinks,transportation,17.6
5/21/2022,126.21,Kolkata,817,8,0.43,239.5,1.89,363.13,73.13,solar panels,Agivu,governmental,35.3
2/24/2023,90.64,Chennai,818,8,0.15,116.3,7.54,577.79,375.14,nuclear,Omba,transportation,71.2
6/18/2022,194.05,Bangalore,819,8,0.28,179.1,1.11,71.31,699.93,wind mill,Devcast,transportation,17
01-01-2022,833.76,Mumbai,820,9,0.13,145.6,0.62,900.5,408.77,solar panels,Voomm,commercial,45.8
04-03-2023,189.63,Chennai,821,9,0.16,176.1,2.48,748.13,199.49,natural gas,Brainbox,transportation,63.2
9/27/2024,131.93,Mumbai,822,1,0.61,209.9,2.64,939.5,494.85,wind mill,Skippad,residential,39.1
04-11-2022,584.98,Delhi,823,1,0.75,113.1,1.86,263.56,489.52,solar panels,Realfire,residential,57.7
12/15/2024,746.62,Chennai,824,3,0.59,153.3,5.72,634.95,569.95,solar panels,Linkbridge,governmental,24.1
01-04-2024,549.46,Kolkata,825,1,0.59,206.5,6.89,96.43,11.16,wind mill,Youopia,industrial,29.6
3/18/2021,603.33,Kolkata,826,1,0.75,208,1.72,646.84,185.13,wind mill,Plajo,governmental,21.3
1/28/2020,769.99,Delhi,827,3,0.89,168.7,2.37,245.95,623.91,wind mill,Thoughtblab,commercial,18.4
01-03-2023,806.24,Mumbai,828,1,0.79,210.3,5.26,292.09,396.57,wind mill,Aimbo,transportation,34.7
12-04-2020,626.94,Bangalore,829,6,0.76,142.9,9.99,404.38,919.04,nuclear,Babbleopia,commercial,26.9
04-02-2022,198.99,Chennai,830,2,0.6,208.6,5.98,159.75,950.23,biomass,Jaxbean,industrial,32
06-11-2024,246.93,Kolkata,831,2,0.02,196.9,3.47,408.07,338.08,wind mill,Youspan,transportation,70.8
6/28/2024,960.64,Chennai,832,1,0.2,176.6,0.23,340.15,688.38,nuclear,Janyx,transportation,34.1
11/30/2023,682.89,Delhi,833,6,0.08,207,1.67,486.89,260.36,biomass,Zoozzy,residential,88.2
1/16/2023,521,Mumbai,834,6,0.73,131.8,4.27,770,821.37,natural gas,Skilith,commercial,44.6
06-10-2023,315.84,Bangalore,835,3,0.13,131.8,8.48,989.61,592.84,natural gas,Katz,commercial,45.3
11/16/2023,6.95,Kolkata,836,8,0.67,204.5,1.5,76.93,113.85,nuclear,Topicblab,governmental,96.4
02-01-2023,447.18,Bangalore,837,9,0.14,150.5,1.87,129.15,904.81,biomass,Livepath,residential,96.6
12/23/2024,893.24,Chennai,838,9,0.91,133.8,6.73,238.79,703.48,solar panels,Wikibox,transportation,9.5
02-08-2022,451.21,Kolkata,839,10,0.53,124.4,6.86,258.37,6.17,biomass,Yodoo,commercial,85.1
07-07-2024,297.07,Chennai,840,5,0.14,110.9,1.06,367.75,117.56,natural gas,Realbuzz,industrial,30.1
3/31/2022,804.73,Delhi,841,10,0.64,174.4,5.97,848.48,660.38,natural gas,Skippad,transportation,12.1
02-08-2020,775.14,Mumbai,842,2,0.83,121.1,4.54,89.02,214.76,biomass,Skynoodle,governmental,33
9/20/2024,338.96,Mumbai,843,1,0.83,235.3,4.83,471.77,352.25,natural gas,Katz,residential,83.8
11-01-2020,532.44,Kolkata,844,4,0.55,158.5,3,742.25,868.85,wind mill,Babbleopia,governmental,66.2
09-07-2023,557.9,Chennai,845,10,0.99,186.1,6.03,354.66,263.44,biomass,Abatz,industrial,10.3
12/17/2024,70.26,Kolkata,846,4,0.22,227.9,9.43,791.61,795.19,biomass,Thoughtblab,commercial,22.3
11/20/2024,742.58,Chennai,847,6,0.16,125.3,0.35,802.67,607.86,nuclear,Gigaclub,governmental,85.7
06-09-2024,123.23,Kolkata,848,1,0.74,107.2,0.34,345.47,485.86,natural gas,Topdrive,transportation,89.1
05-01-2020,15.91,Delhi,849,8,0.21,130.6,9.73,647.65,883.8,nuclear,Blognation,transportation,29.4
07-12-2020,808.37,Mumbai,850,9,0.6,138.5,3.51,285.23,129.75,wind mill,Yodoo,residential,32.5
1/16/2020,10.02,Kolkata,851,1,0.62,215.8,5.56,877.8,138.56,biomass,Twitterworks,commercial,61
8/15/2023,607.3,Chennai,852,3,0.33,205.6,1.76,264.64,328.31,natural gas,Digitube,industrial,20.8
02-01-2020,661.6,Chennai,853,6,0.56,131.5,0.38,912.16,480.62,solar panels,Gabcube,commercial,50
2/29/2020,429.98,Mumbai,854,4,0,206.3,6.7,280.12,331.61,nuclear,Myworks,transportation,28.8
06-10-2020,984.59,Chennai,855,7,0.75,130.8,6.71,523.1,53.58,biomass,Layo,residential,63.4
3/22/2020,143.21,Mumbai,856,3,0.87,230,0.04,830.84,968.81,nuclear,Realfire,governmental,18
11/17/2021,937.65,Delhi,857,8,0.87,164.2,3.16,924.07,904.85,solar panels,Skipstorm,industrial,78.7
12-01-2023,924.1,Chennai,858,5,0.84,206.3,7.76,664.83,467.61,solar panels,Yata,commercial,85.1
11/29/2022,719.91,Kolkata,859,1,0.84,216.8,2.69,121.77,870.55,natural gas,Quimba,industrial,7.9
2/28/2022,350.59,Chennai,860,9,0.64,135.1,2.81,178.91,395.79,solar panels,Yotz,commercial,44.3
7/13/2021,631.93,Delhi,861,8,0.65,195.6,6.56,521.24,385.83,nuclear,Yacero,industrial,39.4
5/27/2022,913.81,Chennai,862,8,0.05,225,6.02,28.32,474.67,wind mill,Yakijo,transportation,62.8
8/17/2020,21.77,Delhi,863,9,0.19,167.8,8.88,82.35,800.18,natural gas,Oyoloo,residential,46.7
4/20/2024,30.97,Chennai,864,1,0.36,107.7,2.53,320.34,676.38,biomass,Skyba,residential,91.1
02-09-2021,260.21,Kolkata,865,1,0.1,136.8,2.07,658.24,872.79,nuclear,Quinu,governmental,63.4
2/14/2022,373.66,Kolkata,866,10,0.73,147.5,7.09,284.64,681.12,nuclear,Quire,residential,90.4
11-11-2021,771.05,Chennai,867,7,0.99,205.4,9.41,420.5,813.58,biomass,Buzzdog,residential,10.5
8/19/2024,17.51,Bangalore,868,2,0.64,104.3,0.14,379.38,178.95,natural gas,Flashset,transportation,9.8
1/14/2021,691.25,Bangalore,869,5,0.09,230.5,2.44,925.21,20.9,biomass,Zoombeat,transportation,93.5
10/24/2023,838.43,Delhi,870,2,0.28,188.3,0.54,143.39,619.47,solar panels,Eabox,governmental,97.6
8/23/2023,466.73,Chennai,871,4,0.69,189.8,8.92,183.42,43.27,natural gas,Thoughtbeat,governmental,31.9
10/31/2024,258.7,Kolkata,872,5,0.1,157.7,2.01,200.8,876.64,biomass,Avavee,industrial,4.1
07-08-2021,852.35,Kolkata,873,9,0.27,113.9,7.11,661.5,37.39,wind mill,Jaxspan,commercial,66.9
9/30/2021,206.02,Bangalore,874,4,1,140,5.72,788.47,145.56,biomass,LiveZ,commercial,50.6
9/27/2023,666.34,Kolkata,875,1,0.42,182.4,5.1,562.2,867.28,natural gas,Abatz,industrial,8.1
9/22/2022,909.84,Mumbai,876,3,0.27,125.1,3.34,902.61,341.4,natural gas,Feedspan,transportation,49.6
5/26/2024,78.85,Mumbai,877,8,0.28,199.9,8.54,799.49,542.97,nuclear,Quatz,industrial,81.8
3/23/2021,340.02,Kolkata,878,8,0.97,154.2,2.92,27.83,613.12,solar panels,Livetube,governmental,74
10/26/2022,74.44,Chennai,879,4,0.71,161.3,1.35,544.11,599.23,biomass,Jabbercube,transportation,92.3
1/29/2023,458.25,Delhi,880,10,0.75,216.5,1.22,144.91,879.57,nuclear,Browseblab,governmental,59.1
6/26/2024,910.39,Delhi,881,3,0.24,177.2,3.58,425.77,158.57,biomass,Shuffledrive,residential,75.3
01-01-2023,610.86,Delhi,882,5,0.87,146.1,9.06,857.52,393.07,biomass,Bubblebox,commercial,66.5
3/22/2024,277.57,Delhi,883,4,0.99,228.8,9.1,116.02,546.46,biomass,Avamba,residential,62.4
8/30/2024,299.34,Kolkata,884,9,0.12,174.2,0.39,397.42,903.12,natural gas,Dynabox,governmental,0.4
06-06-2023,873.26,Kolkata,885,6,0.07,144.8,8.42,43.36,869.34,wind mill,Feedspan,industrial,27.1
02-12-2020,826.32,Mumbai,886,7,0.59,180.2,6.82,546.73,995.47,nuclear,Photolist,commercial,84.1
09-10-2020,530.31,Kolkata,887,7,0.13,108,5.33,787.63,631.31,natural gas,LiveZ,commercial,54.9
6/29/2021,893.86,Delhi,888,5,0.82,115.3,7.19,590.7,867.68,biomass,Zoombeat,commercial,44.1
1/31/2020,530.14,Chennai,889,3,0.03,212.2,1.03,940.05,821.73,nuclear,Dabjam,commercial,32.2
7/23/2024,221.1,Chennai,890,4,0.26,132.7,2.79,644.65,466.73,biomass,Gevee,residential,35.6
12/15/2023,652.25,Kolkata,891,6,0.95,108.9,9.6,553.25,970.92,biomass,Ntag,industrial,63.1
04-11-2024,614.95,Delhi,892,5,0.59,219.4,3.67,715.86,394.46,wind mill,Divanoodle,governmental,74.3
03-10-2024,368.2,Chennai,893,5,0.83,200.2,0.77,167.08,98.86,wind mill,Talane,residential,82.6
10-06-2022,966.15,Kolkata,894,9,0.97,193.8,6.14,421.45,366.04,natural gas,Shufflebeat,residential,50.4
10/30/2020,356.84,Bangalore,895,5,0.63,114.6,4.21,640.48,169.3,biomass,Lajo,residential,74.9
12/16/2021,783.42,Chennai,896,10,0.88,190.9,8.85,998.98,190.63,natural gas,Jabbersphere,industrial,5.3
1/22/2020,486.55,Chennai,897,4,0.09,107.4,6.81,916.89,332.29,nuclear,Realcube,residential,58.3
5/25/2020,543.93,Delhi,898,10,0.68,101.4,6.4,980.85,754.28,solar panels,Voonte,residential,24
9/22/2020,452.74,Mumbai,899,6,0.12,230.1,7.8,896.89,453.95,nuclear,Browsebug,governmental,99.6
9/13/2023,700.45,Mumbai,900,9,0.6,227.6,4.46,48.37,202.77,natural gas,Feedspan,industrial,4.2
1/28/2020,407.35,Delhi,901,1,1,110.2,2.91,873.21,904.11,natural gas,Buzzster,governmental,10.1
7/26/2021,822.86,Kolkata,902,3,0.36,232.5,1.92,393.32,262.58,wind mill,Skivee,transportation,37.3
09-01-2022,26.23,Delhi,903,4,0.58,210.7,3.25,907.85,888.1,wind mill,Shuffledrive,industrial,33.9
3/21/2023,75.28,Mumbai,904,8,0.58,153.7,5.56,759.76,235.71,nuclear,Innojam,residential,80.2
04-05-2022,270.84,Delhi,905,10,0.72,128.8,8.79,329.2,671.94,wind mill,Brainbox,governmental,41.6
12/26/2023,422.25,Kolkata,906,7,0.87,126.4,6.99,855.62,280.62,natural gas,Twitterbridge,governmental,25
7/18/2021,570.96,Delhi,907,1,0.29,153.4,0.83,175.54,884,biomass,Quinu,transportation,71
9/26/2023,132.03,Delhi,908,4,0.6,191.3,2.31,824.49,851.83,nuclear,Wikivu,industrial,59.4
4/16/2022,805.62,Kolkata,909,9,0.35,214.5,6.43,294.66,983.82,biomass,Dynabox,industrial,0.5
03-01-2021,386.66,Chennai,910,5,0.05,120.6,6.13,983.74,335.27,natural gas,Babblestorm,industrial,73.9
04-08-2022,365.91,Bangalore,911,4,0.78,235.6,1.68,869.33,794.49,natural gas,Edgeclub,governmental,75.4
2/20/2021,456.31,Bangalore,912,10,0.24,157.9,5.77,480.81,516.93,biomass,Thoughtbridge,commercial,69.8
4/24/2022,12.11,Mumbai,913,3,0.48,137,1.69,825.24,269.19,wind mill,Miboo,commercial,77.5
3/15/2023,201.85,Mumbai,914,9,0.66,215.1,6.97,830.07,276.92,wind mill,Gabtype,transportation,36.6
6/14/2020,239.36,Mumbai,915,8,0.48,165.3,0.25,719.48,414.53,natural gas,BlogXS,commercial,14.7
3/14/2024,901.55,Chennai,916,5,0.79,209,7.2,559.34,713.94,natural gas,Dablist,commercial,58.2
3/31/2024,509.49,Bangalore,917,6,0.27,176.1,3.95,775.66,197.39,biomass,Twinte,residential,40.8
01-12-2024,330.96,Chennai,918,10,0.8,107.4,9.85,486.54,20.19,biomass,Twitternation,governmental,19.9
07-09-2024,940.26,Bangalore,919,8,1,160.7,2.28,690.22,716.46,nuclear,Cogidoo,commercial,14.3
5/16/2022,683.09,Chennai,920,5,0.99,114.8,9.66,334.88,545.23,solar panels,Livefish,commercial,45.8
12/13/2023,588.15,Bangalore,921,9,0.33,187.8,5.87,869.94,567.91,solar panels,Mynte,commercial,78.9
7/26/2024,687.69,Chennai,922,7,0.35,134.2,7.67,280.43,687.58,solar panels,Quaxo,commercial,68.1
11/25/2024,458.23,Bangalore,923,9,0.62,197.6,5.83,156.25,613.44,biomass,Skynoodle,transportation,79.3
3/15/2022,264.47,Mumbai,924,4,0.02,208.4,3.68,225.87,784.62,solar panels,Jabbersphere,commercial,36.7
03-09-2021,798.97,Kolkata,925,6,0.48,103.9,0.49,193.84,146.35,solar panels,Tavu,residential,29.1
07-01-2022,556.31,Bangalore,926,3,0.17,104.7,6.26,171.25,323.12,biomass,Roombo,residential,2.9
10/27/2024,824.64,Chennai,927,6,0.56,110.8,5.16,983.68,725.82,natural gas,Kwinu,governmental,33.1
07-05-2021,891.25,Chennai,928,7,0.34,156.7,0.75,875.03,165.03,natural gas,Centizu,governmental,13.6
10/27/2023,902.8,Bangalore,929,4,0.89,132.5,9.2,544.82,774.67,solar panels,Rhyzio,commercial,25.4
02-05-2020,51.45,Chennai,930,9,0.02,174,8.1,828.83,369.06,solar panels,Gigashots,industrial,73
4/21/2024,45.13,Kolkata,931,3,0.57,181.3,3.97,381.27,900.45,solar panels,Fivechat,industrial,41.6
10-12-2020,170.64,Bangalore,932,4,0.44,168.5,6.66,162.24,220.96,biomass,Geba,industrial,24.6
04-04-2023,759.91,Kolkata,933,3,0.86,146.6,7.42,290.42,548.6,biomass,Avavee,residential,86
09-03-2024,546.42,Mumbai,934,5,0.54,218.9,0.3,938.65,634.9,nuclear,Vimbo,industrial,89.3
02-12-2020,970.46,Bangalore,935,4,0.02,117.8,7.34,440.69,35.75,natural gas,Twitterwire,transportation,50.6
11-01-2021,447.16,Mumbai,936,4,0.59,176.4,3.05,949.17,606.5,biomass,Livetube,commercial,82.7
11/29/2021,616.79,Bangalore,937,7,0.41,219.8,1.01,166.82,134.41,natural gas,Tagtune,residential,8
6/25/2023,854.36,Chennai,938,3,0.15,146.8,8.48,867.61,887.12,solar panels,Rhybox,transportation,33.9
11/21/2021,405.18,Mumbai,939,6,0.49,195.7,7.23,688.35,532.4,biomass,Yodel,commercial,79.5
07-12-2021,787.04,Bangalore,940,3,0.05,174.7,3.54,690.83,501.13,natural gas,Wikido,residential,63.5
7/24/2022,904.61,Chennai,941,8,0.34,137.2,9.29,545.98,902.46,wind mill,Trudeo,transportation,33.8
03-11-2020,832.09,Delhi,942,1,0.97,137.6,0.36,733.01,267.26,solar panels,Jaxnation,industrial,87.7
10/22/2022,957.05,Kolkata,943,3,0.1,219.8,1.67,563.55,729.34,wind mill,Tanoodle,residential,8.2
9/29/2022,211.26,Mumbai,944,4,0.52,106,5.14,273.13,483.79,biomass,Linktype,commercial,69.8
1/19/2021,17.42,Bangalore,945,1,0.65,196.3,7.09,982.01,354.52,nuclear,Aibox,industrial,54.7
04-06-2022,662.01,Mumbai,946,2,0.83,133.1,9.72,717.66,449.12,natural gas,Gabtype,industrial,96.7
01-07-2021,630.22,Bangalore,947,9,0.94,125.8,4.55,927.96,788.27,solar panels,Topicblab,transportation,82.6
5/13/2024,846.07,Bangalore,948,4,0.86,230.7,0.87,645.89,702.07,wind mill,Katz,governmental,74.7
1/23/2023,288.73,Bangalore,949,5,0.3,154.3,5.87,391.94,77.59,natural gas,Trunyx,transportation,22.5
